113 Cause Name,Cause Name,State,Year,Age-adjusted Death Rate,Deaths,Number of Records
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Washington,2000,7.3,392,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,West Virginia,2000,6.3,131,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Wisconsin,2000,5.7,332,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Wyoming,2000,,12,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Alabama,2001,6.5,290,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Alaska,2001,,15,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Arizona,2001,5.8,288,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Arkansas,2001,5.9,173,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,California,2001,3.4,997,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Colorado,2001,7.3,241,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Connecticut,2001,9.7,392,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Delaware,2001,11,84,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,District of Columbia,2001,6.6,37,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Florida,2001,5.3,1151,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Georgia,2001,7.4,451,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Hawaii,2001,8.6,107,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Idaho,2001,6.4,76,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Illinois,2001,6.9,848,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Indiana,2001,7,419,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Iowa,2001,6,225,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Kansas,2001,6,184,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Kentucky,2001,7.8,303,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Louisiana,2001,5.2,204,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Maine,2001,5.7,85,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Maryland,2001,8.9,418,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Massachusetts,2001,8.8,633,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Michigan,2001,5.7,546,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Minnesota,2001,5,263,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Mississippi,2001,7.8,211,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Missouri,2001,7.1,433,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Montana,2001,6.3,62,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Nebraska,2001,6.3,126,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Nevada,2001,6.3,95,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,New Hampshire,2001,3.9,46,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,New Jersey,2001,6.4,569,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,New Mexico,2001,3.6,59,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,New York,2001,3.4,671,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,North Carolina,2001,8.9,663,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,North Dakota,2001,5.2,43,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Ohio,2001,5.8,693,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Oklahoma,2001,7,252,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Oregon,2001,4.3,158,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Pennsylvania,2001,8.2,1259,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Rhode Island,2001,6.7,87,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,South Carolina,2001,8.7,317,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,South Dakota,2001,3.1,29,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Tennessee,2001,7.9,431,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Texas,2001,6.4,1031,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,United States,2001,6.2,17301,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Utah,2001,6.1,92,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Vermont,2001,5.8,37,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Virginia,2001,9.7,590,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Washington,2001,8.1,448,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,West Virginia,2001,6.5,137,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Wisconsin,2001,5.3,312,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Wyoming,2001,4.3,20,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Alabama,2002,7.3,323,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Alaska,2002,,11,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Arizona,2002,5.2,269,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Arkansas,2002,7.6,224,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,California,2002,3.3,987,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Colorado,2002,7.4,250,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Connecticut,2002,9.1,374,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Delaware,2002,9.4,74,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,District of Columbia,2002,6.4,36,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Florida,2002,5.2,1155,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Georgia,2002,7.5,467,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Hawaii,2002,10,129,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Idaho,2002,7.2,89,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Illinois,2002,7.3,908,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Indiana,2002,6.8,414,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Iowa,2002,6.8,261,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Kansas,2002,5.8,179,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Kentucky,2002,8.2,320,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Louisiana,2002,5.2,204,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Maine,2002,5.8,88,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Maryland,2002,8.5,412,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Massachusetts,2002,7.9,583,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Michigan,2002,5.2,513,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Minnesota,2002,4.8,249,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Mississippi,2002,7.6,204,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Missouri,2002,7.1,437,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Montana,2002,7.8,79,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Nebraska,2002,6.8,140,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Nevada,2002,5.1,82,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,New Hampshire,2002,4.7,57,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,New Jersey,2002,6.9,628,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,New Mexico,2002,4,66,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,New York,2002,3.7,753,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,North Carolina,2002,9.6,722,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,North Dakota,2002,5.8,50,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Ohio,2002,5.8,695,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Oklahoma,2002,6.2,222,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Oregon,2002,5,187,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Pennsylvania,2002,8.2,1280,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Rhode Island,2002,4.9,65,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,South Carolina,2002,8.3,309,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,South Dakota,2002,4.3,42,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Tennessee,2002,8.9,485,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Texas,2002,6.1,987,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,United States,2002,6.2,17593,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Utah,2002,5.6,88,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Vermont,2002,5.3,34,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Virginia,2002,9.4,589,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Washington,2002,7.2,407,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,West Virginia,2002,6.7,139,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Wisconsin,2002,5.3,316,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Wyoming,2002,,11,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Alabama,2003,6.9,309,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Alaska,2003,,16,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Arizona,2003,5,263,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Arkansas,2003,7.6,223,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,California,2003,3.1,934,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Colorado,2003,7.1,245,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Connecticut,2003,8.4,349,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Delaware,2003,9.7,78,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,District of Columbia,2003,6.8,37,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Florida,2003,5,1121,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Georgia,2003,7.9,502,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Hawaii,2003,8.6,117,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Idaho,2003,5,63,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Illinois,2003,6.7,842,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Indiana,2003,7.3,451,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Iowa,2003,6.8,259,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Kansas,2003,6.3,195,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Kentucky,2003,7.6,300,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Louisiana,2003,5.9,236,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Maine,2003,6.3,97,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Maryland,2003,8.4,417,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Massachusetts,2003,7.7,568,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Michigan,2003,5.1,516,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Minnesota,2003,3.7,200,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Mississippi,2003,8,217,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Missouri,2003,7.5,465,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Montana,2003,6.2,64,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Nebraska,2003,6.2,126,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Nevada,2003,5.9,99,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,New Hampshire,2003,3.3,41,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,New Jersey,2003,6.1,564,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,New Mexico,2003,3.2,54,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,New York,2003,3.3,669,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,North Carolina,2003,9.4,723,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,North Dakota,2003,5.9,49,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Ohio,2003,6.4,778,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Oklahoma,2003,7.5,270,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Oregon,2003,4.3,163,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Pennsylvania,2003,8.1,1272,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Rhode Island,2003,5.7,76,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,South Carolina,2003,8.6,326,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,South Dakota,2003,4.5,44,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Tennessee,2003,8.6,474,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Texas,2003,6,997,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,United States,2003,6,17335,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Utah,2003,5.6,89,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Vermont,2003,3.5,23,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Virginia,2003,8.6,547,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Washington,2003,7.2,414,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,West Virginia,2003,5.7,122,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Wisconsin,2003,5.2,318,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Wyoming,2003,,13,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Alabama,2004,6.4,287,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Alaska,2004,,14,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Arizona,2004,4.5,246,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Arkansas,2004,6.6,195,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,California,2004,3.1,951,1
Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Colorado,2004,7.1,255,1
